Time UTC,Hex,Callsign,Altitude,Speed,Latitude,Longitude,Registration,Model,Operator
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,JST610,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,451,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27075,,-37.23523,145.49720,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27125,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,452,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27125,,-37.23152,145.50287,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27125,,-37.23097,145.50369,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,453,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27150,,-37.22964,145.50574,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27150,,-37.22832,145.50778,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27175,,-37.22699,145.50983,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27200,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,454,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27200,,-37.22461,145.51350,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,455,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27200,,-37.22379,145.51468,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,456,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27225,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27250,,-37.22191,145.51756,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27250,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,456,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,457,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27300,,-37.21765,145.52408,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27475,,-37.20366,145.54544,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,27925,,-37.17288,145.59228,VH-XNJ,A320,
2025-05-05 07:01:07,7C764D,,,,,,VH-XNJ,A320,
2025-05-05 08:03:07,7C4A53,,,308,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,13250,,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,308,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,13225,,-37.47089,145.59912,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,308,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,13175,,-37.47235,145.59631,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,307,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,305,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,301,,,VH-OYT,BE20,
2025-05-05 08:03:38,7C4A53,,,,,,VH-OYT,BE20,
2025-05-05 08:04:08,7C4A53,,,,,,VH-OYT,BE20,
2025-05-05 08:04:08,7C4A53,,12550,,-37.49817,145.54763,VH-OYT,BE20,
2025-05-05 08:12:15,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,26850,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,448,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,26950,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,26975,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,26975,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,448,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,26975,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,450,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,449,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27000,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,449,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27025,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,449,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27025,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,449,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,VOZ871,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27050,,-37.14813,145.42435,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,450,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27075,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27075,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27075,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27075,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27075,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,450,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,451,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27100,,-37.14505,145.42865,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27100,,-37.14441,145.43070,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27125,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27125,,-37.14381,145.43082,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27150,,-37.14198,145.43508,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,454,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27375,,-37.13145,145.45203,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,27450,,,,VH-IXJ,B738,
2025-05-05 08:12:46,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:13:16,7C2BC5,,27525,,-37.12331,145.46710,VH-IXJ,B738,
2025-05-05 08:13:16,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:13:16,7C2BC5,,27550,,,,VH-IXJ,B738,
2025-05-05 08:13:16,7C2BC5,,,,,,VH-IXJ,B738,
2025-05-05 08:13:16,7C2BC5,,,459,,,VH-IXJ,B738,
2025-05-05 08:14:23,7C6D93,,15900,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,QFA471,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,,294,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:24,7C6D93,,15350,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,294,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15300,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15275,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15250,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15225,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15225,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,292,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15225,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15225,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,292,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15200,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15175,,-37.47246,145.60061,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15175,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15175,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,293,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15125,,-37.47459,145.59707,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15100,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,292,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15075,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15075,,-37.47572,145.59512,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,15075,,-37.47610,145.59444,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14975,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14975,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14975,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,QFA471,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14875,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14700,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14700,,-37.48693,145.57565,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14675,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14675,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:14:54,7C6D93,,14650,,-37.48842,145.57306,VH-VXH,B738,Qantas
2025-05-05 08:15:24,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:15:24,7C6D93,,14625,,,,VH-VXH,B738,Qantas
2025-05-05 08:15:24,7C6D93,,,,,,VH-VXH,B738,Qantas
2025-05-05 08:18:46,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:18:47,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:18:47,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:18:46,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:18:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:18:48,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,-38.10722,145.84029,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,-38.10822,145.84631,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,-38.11064,145.86094,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:17,7C175D,,3375,,-38.11075,145.86174,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,-38.10722,145.84029,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,-38.10822,145.84631,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,127,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,-38.11064,145.86094,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,126,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,3375,,-38.11075,145.86174,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:18,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,-38.11093,145.86273,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,-38.11101,145.86309,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,EWF,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,-38.11194,145.86900,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,123,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,-38.11235,145.87150,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,-38.11250,145.87246,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11093,145.86273,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11101,145.86309,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,125,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,EWF,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11194,145.86900,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,123,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11235,145.87150,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11250,145.87246,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:47,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:19:48,7C7A45,,24450,,,,VH-YFR,B738,
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11331,145.87758,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11340,145.87822,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11348,145.87885,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:19:48,7C7A45,,,456,,,VH-YFR,B738,
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11359,145.87945,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11390,145.88136,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,EWF,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,3375,,-38.11400,145.88178,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:48,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:19:49,7C7A45,,24450,,,,VH-YFR,B738,
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11331,145.87758,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11340,145.87822,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11348,145.87885,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:19:49,7C7A45,,,456,,,VH-YFR,B738,
2025-05-05 08:19:49,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11359,145.87945,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,122,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11390,145.88136,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,EWF,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,3375,,-38.11400,145.88178,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:19:49,7C175D,,,,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:20:18,7C175D,,3375,,-38.11441,145.88447,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C175D,,3375,,-38.11491,145.88745,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:20:18,7C7A45,,25075,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,455,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25100,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25125,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,VOZ875,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25150,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,455,,,VH-YFR,B738,
2025-05-05 08:20:18,7C175D,,,120,,,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:20:18,7C175D,,3375,,-38.11519,145.88932,VH-EWF,C172,Oxford Aviation Academy
2025-05-05 08:20:18,7C7A45,,,455,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25200,,-37.14692,145.42656,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,,455,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25200,,,,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25225,,-37.14543,145.42913,VH-YFR,B738,
2025-05-05 08:20:18,7C7A45,,25250,,,,VH-YFR,B738,
